1664	INV_Weapon_ShortBlade_01
1673	INV_Shield_09
1680	INV_Shield_09
1682	INV_Pick_01
1684	INV_Shield_09
1685	INV_Shield_09
1695	INV_Misc_Orb_04
1699	INV_Jewelry_Ring_03
1701	INV_Gauntlets_04
1704	INV_Sword_04
1705	INV_Shield_04
1706	INV_Shield_04
1708	INV_Gauntlets_09
1709	INV_Misc_Urn_01
1710	INV_Weapon_Halberd_11
1712	INV_Pick_02
1714	INV_Axe_01
1716	INV_Staff_08
1722	INV_Sword_06
1724	INV_Misc_Bone_01
1725	INV_Sword_02
1726	INV_Hammer_03
1727	INV_Chest_Chain
1728	INV_Gauntlets_05
1730	INV_Misc_MonsterSpiderCarapace_01
1733	INV_Spear_05
1754	INV_Ingot_01
1755	INV_Shield_09
1757	INV_Shield_09
1758	INV_Hammer_02
1759	INV_Misc_Bone_01
1760	INV_Mace_01
1762	INV_Misc_Food_13
1766	INV_Sword_04
1767	INV_Axe_04
1768	INV_Staff_08
1769	INV_Misc_MonsterClaw_04
1771	INV_Staff_02
1772	INV_Axe_04
1773	INV_Sword_06
1774	INV_Mace_01
1776	INV_Spear_03
1779	INV_Mace_01
1780	INV_Mace_01
1782	INV_Hammer_03
1783	INV_Mace_01
1784	INV_Mace_01
1787	INV_Chest_Wolf
1795	INV_Gauntlets_04
1796	INV_Gauntlets_04
1797	INV_Chest_Wolf
1805	INV_Potion_01
1813	INV_Weapon_Rifle_05
1815	INV_Misc_Bag_07
1816	INV_Misc_Ammo_Bullet_01
1817	INV_Shirt_01
1818	INV_Pants_01
1819	INV_Shirt_02
1822	INV_Chest_Chain
1839	INV_Mace_01
1841	INV_Staff_08
1845	INV_Weapon_ShortBlade_05
1853	INV_Sword_04
1859	INV_Chest_Chain
1861	INV_Boots_05
1863	INV_Pants_01
1865	INV_Ammo_Arrow_01
1867	INV_Robe_02
1868	INV_Robe_01
1869	INV_Robe_03
1870	INV_Robe_02
1872	INV_Robe_01
1876	INV_Robe_03
1877	INV_Robe_02
1882	INV_Pants_01
1883	INV_Pants_01
1911	INV_Boots_05
1926	INV_Staff_08
1927	INV_Staff_08
1928	INV_Sword_04
1929	INV_Sword_04
1930	INV_Sword_04
1931	INV_Sword_04
1932	INV_Axe_04
1936	INV_Weapon_ShortBlade_04
1938	INV_Weapon_Rifle_04
1942	INV_Mace_01
1943	INV_Mace_01
1946	INV_Potion_08
1947	INV_Potion_17
1948	INV_Potion_17
1949	INV_Potion_08
1950	INV_Mace_01
1953	INV_Weapon_Rifle_01
1954	INV_Axe_04
1955	INV_Hammer_04
1956	INV_Sword_05
1963	INV_Pants_02
1965	INV_Jewelry_Ring_03
1966	INV_Boots_03
1967	INV_Shirt_02
1975	INV_Shirt_02
1978	INV_Pants_02
1980	INV_Jewelry_Ring_03
1981	INV_Boots_03
1990	INV_Chest_Wolf
1995	INV_Chest_Wolf
1997	INV_Misc_Shell_01
2006	INV_Weapon_Rifle_01
2010	INV_Staff_02
2011	INV_Axe_03
2012	INV_Wand_02
2015	INV_Gauntlets_07
2018	INV_Pants_02
2019	INV_Chest_Fur
2022	INV_Misc_Food_18
2024	INV_Shirt_02
2025	INV_Misc_Herb_01
2027	INV_Misc_Ammo_Gunpowder_02
2038	INV_Mace_01
2047	INV_Mace_01
2048	INV_Sword_01
2050	INV_Jewelry_Ring_01
2052	INV_Shield_09
2053	INV_Misc_Gear_08
2054	INV_Misc_Ammo_Bullet_01
2056	INV_Hammer_03
2057	INV_Gauntlets_05
2058	INV_Staff_08
2059	INV_Sword_04
2060	INV_Mace_01
2061	INV_Axe_01
2065	INV_Mace_01
2073	INV_Sword_06
2074	INV_Belt_01
2075	INV_Ingot_02
2076	INV_Robe_01
2078	INV_Misc_EmptyFlask_02
2080	INV_Shield_05
2082	INV_Chest_Wolf
2083	INV_Boots_04
2088	INV_Robe_02
2090	INV_Robe_02
2094	INV_Boots_05
2098	INV_Robe_02
2100	INV_Chest_Wolf
2101	INV_Gauntlets_05
2104	INV_Chest_Wolf
2105	INV_Boots_07
2106	INV_Chest_Wolf
2107	INV_Misc_Pelt_Bear_02
2109	INV_Boots_04
2110	INV_Boots_04
2111	INV_Boots_05
2118	INV_Jewelry_Ring_02
2149	INV_Shield_03
2153	INV_Robe_02
2157	INV_Hammer_03
2158	INV_Shield_09
2159	INV_Shield_09
2161	INV_Shield_04
2162	INV_Wand_02
2163	INV_Shirt_01
2164	INV_Gauntlets_06
2166	INV_Boots_09
2176	INV_Pants_Wolf
2177	INV_Boots_05
2178	INV_Jewelry_Ring_03
2181	INV_Shield_04
2183	INV_Shirt_01
2185	INV_Pants_01
2186	INV_Gauntlets_06
2188	INV_Boots_05
2191	INV_Shirt_01
2193	INV_Gauntlets_06
2195	INV_Boots_05
2198	INV_Boots_09
2201	INV_Pants_01
2202	INV_Gauntlets_06
2204	INV_Boots_09
2208	INV_Shield_09
2209	INV_Shield_09
2210	INV_Shield_09
2211	INV_Shield_09
2212	INV_Misc_Bone_01
2213	INV_Gauntlets_06
2215	INV_Chest_Chain
2217	INV_Pants_03
2218	INV_Boots_01
2219	INV_Jewelry_Ring_02
2220	INV_Gauntlets_04
2221	INV_Potion_16
2222	INV_Chest_Chain
2228	INV_Pants_03
2229	INV_Boots_01
2230	INV_Jewelry_Ring_02
2231	INV_Gauntlets_04
2247	INV_Scroll_03
2249	INV_Misc_Net_01
2250	INV_Shirt_02
2257	INV_Chest_Chain
2265	INV_Chest_Chain
2267	INV_Jewelry_Ring_02
2268	INV_Boots_01
2269	INV_Chest_Chain
2270	INV_Pants_03
2272	INV_Jewelry_Ring_02
2274	INV_Jewelry_Ring_02
2279	INV_Belt_01
2299	INV_Pants_01
2300	INV_Gauntlets_06
2301	INV_Boots_09
2304	INV_Shirt_01
2305	INV_Boots_09
2307	INV_Gauntlets_06
2308	INV_Pants_01
2311	INV_Pants_01
2312	INV_Boots_05
2314	INV_Gauntlets_06
2317	INV_Shirt_01
2318	INV_Pants_01
2319	INV_Boots_05
2322	INV_Shield_10
2324	INV_Shield_10
2325	INV_Shield_10
2326	INV_Shield_10
2329	INV_Shield_03
2331	INV_Shield_03
2333	INV_Shield_04
2334	INV_Misc_Flower_03
2335	INV_Shield_03
2336	INV_Misc_Leaf_02
2337	INV_Shield_06
2338	INV_Misc_Herb_04
2339	INV_Misc_Flower_02
2341	INV_Jewelry_Ring_03
2342	INV_Boots_07
2345	INV_Potion_02
2348	INV_Potion_04
2350	INV_Potion_01
2351	INV_Potion_11
2354	INV_Potion_18
2355	INV_Boots_07
2357	INV_Potion_13
2358	INV_Gauntlets_05
2359	INV_Gauntlets_05
2360	INV_Gauntlets_05
2361	INV_Gauntlets_05
2362	INV_Gauntlets_05
2363	INV_Chest_Wolf
2364	INV_Belt_01
2365	INV_Pants_02
2366	INV_Boots_08
2367	INV_Jewelry_Ring_03
2368	INV_Gauntlets_05
2370	INV_Chest_Wolf
2371	INV_Belt_01
2372	INV_Pants_02
2373	INV_Boots_08
2374	INV_Jewelry_Ring_03
2375	INV_Gauntlets_05
2376	INV_Misc_Food_13
2378	INV_Jewelry_Amulet_06
2380	INV_Sword_06
2381	INV_Axe_04
2382	INV_Mace_01
2383	INV_Sword_04
2385	INV_Axe_04
2387	INV_Mace_01
2388	INV_Staff_08
2389	INV_Sword_04
2392	INV_Sword_06
2393	INV_Axe_04
2394	INV_Mace_01
2395	INV_Hammer_03
2397	INV_Staff_02
2398	INV_Sword_04
2399	INV_Sword_06
2400	INV_Axe_01
2401	INV_Hammer_03
2402	INV_Hammer_03
2404	INV_Staff_02
2405	INV_Hammer_03
2406	INV_Sword_06
2407	INV_Axe_04
2409	INV_Weapon_Rifle_01
2410	INV_Weapon_Rifle_07
2412	INV_Weapon_Rifle_02
2413	INV_Weapon_Rifle_03
2414	INV_Ammo_Arrow_02
2415	INV_Sword_04
2416	INV_Sword_06
2418	INV_Ammo_Bullet_02
2420	INV_Staff_08
2421	INV_Sword_05
2422	INV_Axe_03
2423	INV_Hammer_04
2424	INV_Staff_07
2427	INV_Sword_08
2428	INV_Axe_03
2429	INV_Axe_04
2430	INV_Hammer_04
2431	INV_Hammer_04
2433	INV_Staff_07
2434	INV_Sword_05
2436	INV_Sword_08
2437	INV_Axe_03
2438	INV_Axe_04
2439	INV_Mace_01
2440	INV_Hammer_04
2442	INV_Staff_07
2451	INV_Jewelry_Ring_02
2452	INV_Staff_07
2453	INV_Sword_01
2456	INV_Shield_02
2457	INV_Misc_Bandana_01
2460	INV_Misc_Bone_08
2461	INV_Weapon_Bow_05
2462	INV_Weapon_Crossbow_01
2463	INV_Weapon_Rifle_03
2464	INV_Scroll_05
2466	INV_Hammer_04
2467	INV_Hammer_03
2469	INV_Staff_08
2470	INV_Shirt_01
2471	INV_Shirt_01
2472	INV_Shirt_01
2473	INV_Misc_Food_16
2474	INV_Misc_Food_18
2475	INV_Misc_Bag_10
2480	INV_Misc_Dust_02
2481	INV_Gauntlets_07
2482	INV_Staff_01
2485	INV_Shirt_01
2486	INV_Boots_09
2487	INV_Robe_02
2488	INV_Robe_01
2489	INV_Gauntlets_06
2490	INV_Shirt_01
2492	INV_Shirt_01
2493	INV_Shirt_02
2494	INV_Shirt_01
2496	INV_Boots_05
2498	INV_Misc_Bandana_01
2499	INV_Shirt_01
2500	INV_Boots_09
2501	INV_Robe_03
2502	INV_Robe_01
2503	INV_Shirt_01
2504	INV_Misc_Bandana_03
2505	INV_Misc_Bandana_01
2506	INV_Misc_Net_01
2507	INV_Misc_Bandana_01
2509	INV_Staff_03
2510	INV_Potion_12
2511	INV_Potion_02
2512	INV_Misc_EmptyFlask_02
2514	INV_Potion_11
2515	INV_Potion_19
2516	INV_Misc_Gem_Diamond_02
2517	INV_Misc_Slime_01
2520	INV_Robe_01
2521	INV_Robe_01
2522	INV_Robe_01
2523	INV_Robe_01
2524	INV_Robe_01
2525	INV_Robe_01
2526	INV_Helmet_04
2527	INV_Robe_02
2528	INV_Crown_01
2529	INV_Misc_Idol_02
2530	INV_Misc_Key_04
2533	INV_Potion_12
2534	INV_Robe_03
2535	INV_Misc_Herb_04
2539	INV_Shoulder_06
2551	INV_Misc_Idol_01
2552	INV_Shield_09
2553	INV_Shield_09
2554	INV_Shield_09
2555	INV_Shield_09
2556	INV_Shield_09
2557	INV_Shield_11
2558	INV_Shield_11
2559	INV_Shield_11
2560	INV_Boots_03
2561	INV_Jewelry_Ring_03
2563	INV_Shoulder_08
2564	INV_Chest_Wolf
2565	INV_Jewelry_Ring_03
2567	INV_Jewelry_Ring_03
2568	INV_Robe_02
2569	INV_Shoulder_07
2571	INV_Scroll_03
2575	INV_Jewelry_Ring_03
2577	INV_Shirt_01
2578	INV_Gauntlets_05
2579	INV_Robe_01
2580	INV_Jewelry_Ring_03
2581	INV_Robe_02
2582	INV_Shoulder_07
2583	INV_Jewelry_Ring_03
2584	INV_Misc_Bag_09_Blue
2585	INV_Misc_Bag_09
2586	INV_Misc_Bag_09_Red
2588	INV_Misc_Bag_10_Blue
2589	INV_Misc_Bag_09_Blue
2590	INV_Misc_Rock_01
2591	INV_Misc_Bag_07_Blue
2592	INV_Misc_Bag_07_Red
2593	INV_Misc_Bag_12
2594	INV_Shield_06
2595	INV_Weapon_ShortBlade_05
2596	INV_Misc_Dust_02
2597	INV_Misc_Ale_01
2598	INV_Misc_Bone_06
2599	INV_Misc_Food_14
2600	INV_Misc_Bone_08
2603	INV_Misc_Food_14
2604	INV_Misc_Herb_04
2605	INV_Misc_Food_Wheat_02
2608	INV_Gauntlets_04
2609	INV_Gauntlets_06
2610	INV_Pants_01
2612	INV_Jewelry_Amulet_07
2615	INV_Jewelry_Talisman_02
2616	INV_Scroll_01
2617	INV_Helmet_06
2618	INV_Misc_Flute_01
2619	INV_Robe_01
2621	INV_Misc_QuestionMark
2622	INV_Misc_Idol_02
2623	INV_Jewelry_Ring_01
2624	INV_Jewelry_Amulet_03
2626	INV_Scroll_08
2627	INV_Misc_Birdbeck_02
2628	INV_Pants_02
2629	INV_Pants_01
2632	INV_Shield_09
2633	INV_Shield_09
2634	INV_Scroll_03
2635	INV_Sword_04
2637	INV_Misc_Slime_01
2638	INV_Misc_Dust_02
2641	INV_Misc_Food_02
2644	INV_Chest_Wolf
2645	INV_Shirt_02
2651	INV_Hammer_03
2652	INV_Axe_04
2656	INV_Pants_02
2657	INV_Misc_Root_01
2658	INV_Belt_01
2659	INV_Jewelry_Ring_01
2660	INV_Misc_Flower_01
2661	INV_Misc_Fish_02
2663	INV_Shirt_01
2665	INV_Helmet_04
2666	INV_Jewelry_Ring_02
2667	INV_Jewelry_Talisman_05
2669	INV_Weapon_ShortBlade_05
2670	INV_Shoulder_06
2671	INV_Shield_09
2672	INV_Shield_05
2673	INV_Chest_Fur
2675	INV_Jewelry_Ring_03
2676	INV_Mace_01
2677	INV_Misc_Bowl_01
2680	INV_Gauntlets_06
2682	INV_Boots_09
2683	INV_Sword_06
2684	INV_Pick_02
2686	INV_Gauntlets_05
2687	INV_Hammer_03
2688	INV_Ingot_04
2689	INV_Weapon_Bow_05
2690	INV_Weapon_Bow_03
2691	INV_Weapon_Bow_07
2692	INV_Weapon_Bow_02
2693	INV_Weapon_ShortBlade_02
2694	INV_Weapon_ShortBlade_05
2696	INV_Misc_MonsterFang_01
2698	INV_Weapon_ShortBlade_01
2699	INV_Weapon_ShortBlade_05
2701	INV_Axe_01
2702	INV_Sword_04
2703	INV_Weapon_ShortBlade_05
2704	INV_Weapon_ShortBlade_05
2705	INV_Weapon_ShortBlade_01
2706	INV_Weapon_ShortBlade_01
2707	INV_Weapon_ShortBlade_05
2708	INV_Weapon_ShortBlade_05
2709	INV_Weapon_ShortBlade_03
2710	INV_Weapon_ShortBlade_01
2711	INV_Weapon_ShortBlade_05
2712	INV_Misc_MonsterFang_01
2713	INV_Weapon_ShortBlade_05
2714	INV_Misc_MonsterFang_01
2715	INV_Weapon_ShortBlade_05
2717	INV_Weapon_ShortBlade_05
2719	INV_Misc_Bone_06
2720	INV_Weapon_ShortBlade_05
2721	INV_Misc_Ale_01
2722	INV_Misc_Ale_01
2723	INV_Misc_Ale_01
2724	INV_Misc_Flower_04
2725	INV_Misc_Flower_04
2726	INV_Misc_Flower_04
2727	INV_Weapon_ShortBlade_04
2728	INV_Misc_Flower_04
2730	INV_Weapon_ShortBlade_05
2731	INV_Misc_Flower_04
2732	INV_Sword_04
2733	INV_Spear_05
2735	INV_Weapon_ShortBlade_05
2736	INV_Weapon_ShortBlade_01
2737	INV_Weapon_ShortBlade_04
2738	INV_Weapon_ShortBlade_05
2740	INV_Weapon_ShortBlade_05
2742	INV_Weapon_ShortBlade_05
2743	INV_Weapon_ShortBlade_02
2744	INV_Misc_Head_Tauren_01
2746	INV_Misc_Lantern_01
2747	INV_Misc_Lantern_01
2749	INV_Misc_EmptyFlask_01
2750	INV_Misc_EmptyFlask_01
2751	INV_Misc_EmptyFlask_01
2753	INV_Weapon_ShortBlade_05
2754	INV_Misc_EmptyFlask_01
2755	INV_Scroll_07
2757	INV_Misc_Book_08
2758	INV_Sword_06
2760	INV_Ammo_Arrow_01
2761	INV_Axe_01
2762	INV_Weapon_ShortBlade_01
2763	INV_Weapon_ShortBlade_05
2764	INV_Weapon_ShortBlade_01
2765	INV_Weapon_ShortBlade_05
2767	INV_Axe_01
2768	INV_Axe_04
2769	INV_Axe_04
2770	INV_Axe_04
2771	INV_Axe_04
2772	INV_Axe_04
2773	INV_Axe_04
2774	INV_Weapon_ShortBlade_05
2775	INV_Hammer_03
2776	INV_Hammer_03
2777	INV_Hammer_03
2778	INV_Staff_02
2779	INV_Staff_09
